@relation train

@attribute sent_num_word numeric
@attribute pos_cont_uni numeric
@attribute pos_prob_uni numeric
@attribute neg_count_uni numeric
@attribute neg_prob_uni numeric
@attribute neu_count_uni numeric
@attribute neu_prob_uni numeric
@attribute pos_cont_bi numeric
@attribute pos_prob_bi numeric
@attribute neg_count_bi numeric
@attribute neg_prob_bi numeric
@attribute neu_count_bi numeric
@attribute neu_prob_bi numeric
@attribute pos_cont_tri numeric
@attribute pos_prob_tri numeric
@attribute neg_count_tri numeric
@attribute neg_prob_tri numeric
@attribute neu_count_tri numeric
@attribute neu_prob_tri numeric
@attribute sen_char_meann numeric
@attribute nesbat numeric
@attribute jacard numeric
@attribute moshabeh numeric
@attribute gheir_moshabeh numeric
@attribute class {pos,neg,neu}

@data
7,6,3.767533,7,3.348085,6,0.884382,3,1.967208,6,3.702482,3,0.33031,2,1.117117,5,3.882883,0,0,2.714286,0.7,0.0625,8,4,neg
7,7,5.617499,6,0.887039,6,0.495462,6,5.38993,3,0.24114,4,0.368929,5,4.810717,1,0.033708,2,0.155575,3.428571,0.466667,0.105263,10,2,pos
17,17,14.424838,13,2.586231,10,0.988931,16,15.369444,4,0.508333,2,0.122222,15,14.666667,1,0.333333,0,0,3.176471,2.428571,0.15,18,8,pos
5,5,4.442693,3,0.321881,3,0.235426,4,3.573333,2,0.284444,2,0.142222,3,2.714286,1,0.285714,0,0,3.8,0.294118,0.166667,11,1,pos
19,19,15.974261,19,4.069349,18,2.95639,18,16.055183,9,0.974277,9,1.97054,17,16.657143,2,0.2,1,0.142857,4.157895,3.8,0,13,9,pos
4,4,3.513383,3,1.284263,3,0.202354,3,3,0,0,0,0,2,2,0,0,0,0,5.5,0.571429,0,0,4,pos
8,8,6.435616,8,1.112907,8,0.451477,7,6.243698,5,0.561172,5,2.19513,6,5.666667,1,0.083333,1,0.25,3.125,2,0,1,6,pos
6,6,4.789121,6,1.915644,5,0.295235,5,4.280093,4,0.701389,1,0.018519,4,3.666667,1,0.333333,0,0,3.333333,1,0,0,6,pos
6,6,4.96356,6,1.353482,6,1.682959,5,5,1,1,0,0,4,4,0,0,0,0,3.833333,1,0,0,6,pos
2,2,1.58225,2,1.177419,2,0.240331,1,0.975,1,0.025,0,0,0,0,0,0,0,0,4.5,0.333333,0,0,2,pos
7,7,5.821555,6,1.261917,6,0.916528,6,5.464646,2,1.088889,3,0.446465,5,4.65,0,0,2,0.35,4.571429,3.5,0,2,5,pos
3,3,2.351135,3,0.340493,3,0.308372,2,1.685246,1,0.131148,1,0.183607,1,1,0,0,0,0,2,0.75,0,0,3,pos
7,7,5.123532,7,1.49101,6,1.385458,6,5.166667,2,0.833333,0,0,5,4.666667,1,0.333333,0,0,5.857143,1,0,2,5,pos
4,4,3.17977,4,0.617522,2,0.202708,3,2.6,1,0.4,0,0,2,2,0,0,0,0,4.75,2,0,4,1,pos
4,4,3.125151,4,0.593767,4,0.281082,3,2.833333,1,0.083333,1,0.083333,2,2,0,0,0,0,2.75,0.444444,0.181818,7,1,pos
12,12,8.762438,12,3.106535,11,1.131027,7,4.607298,11,5.971133,3,0.421569,2,1.5,10,8.5,0,0,3.333333,1.333333,0.3125,19,5,neg
13,13,10.087588,10,2.220579,9,0.691833,12,10.951961,3,0.893137,2,0.154902,11,11,0,0,0,0,4.307692,2.166667,0,5,11,pos
11,11,7.98791,10,2.180649,10,0.831441,10,7.73887,7,2.240898,6,1.020232,9,8,2,1,0,0,4.454545,1.375,0.117647,2,9,pos
13,12,8.879982,11,2.695175,13,2.424843,7,4.36386,4,0.879272,12,7.756868,4,1.966667,1,0.333333,11,8.7,4.307692,1.625,0,2,11,neu
11,11,8.522322,11,3.4393,9,1.038378,10,9.556618,4,2.281105,3,0.162277,9,9,0,0,0,0,4.272727,0.846154,0.090909,5,6,pos
11,11,8.376642,11,2.7329,11,0.890458,10,9.102999,5,1.601944,4,0.295056,9,8.628381,3,1.274449,2,0.09717,3.181818,1,0.166667,8,4,pos
7,7,5.229803,6,1.145972,6,1.624226,6,5.487421,3,1.325996,2,0.186583,5,4.75,1,0.25,0,0,4.142857,0.636364,0.066667,4,5,pos
7,7,5.682257,6,1.942865,5,0.374878,6,5.354167,2,0.583333,1,0.0625,5,5,0,0,0,0,4.428571,1.166667,0.083333,8,3,pos
14,14,9.279535,14,4.687565,14,3.0329,6,1.611935,8,2.606972,13,8.781092,2,1.166667,4,2.088889,12,9.744444,3.642857,2,0.1875,12,4,neu
6,6,4.973249,6,1.54817,6,2.478581,5,4.754329,3,0.245671,0,0,4,3.923077,1,0.076923,0,0,3,1,0.090909,1,5,pos
2,2,1.357257,2,0.336412,2,0.306331,1,0.685246,1,0.131148,1,0.183607,0,0,0,0,0,0,1.5,0.333333,0.333333,2,0,pos
10,10,7.785726,10,1.706202,8,0.508071,9,8.26258,4,1.594193,3,0.143227,8,8,1,1,0,0,3.6,1.25,0.214286,3,6,pos
3,3,2.232258,3,1.421103,3,1.346639,2,0.095494,2,0.429595,2,1.47491,0,0,1,0.0625,1,0.9375,3.333333,1,0,1,2,neu
5,5,3.773969,5,1.332918,4,0.893112,4,3.495311,2,1.108696,2,0.395993,3,3,0,0,0,0,4.8,1.666667,0,4,3,pos
9,9,5.644329,9,2.654193,7,0.701478,6,3.397959,8,5.240354,2,0.361687,3,1.666667,7,6.333333,0,0,4.111111,1.8,0,9,4,neg
9,9,6.107084,9,1.804227,9,1.088688,6,3.554092,7,2.80604,8,2.639868,1,0.666667,2,0.291667,7,6.041667,3.666667,1,0.307692,11,3,neu
8,8,6.919602,7,2.318421,7,0.761978,7,6.653324,3,0.903298,3,0.443378,6,5.913043,1,0.043478,1,0.043478,3.875,1,0.230769,3,5,pos
13,13,10.186083,12,2.58314,11,1.230777,12,10.443527,6,1.058929,5,0.497544,11,10.607143,2,0.392857,0,0,4.384615,1.625,0,0,11,pos
20,20,16.280154,19,3.883968,19,2.835878,19,17.294004,9,1.875229,7,1.830768,18,17.785714,2,0.814286,1,0.4,4.2,1.538462,0.12,5,12,pos
16,16,12.128992,16,3.001192,16,2.869816,13,9.646424,10,1.598721,15,7.754855,7,3.367125,4,0.618966,14,10.013909,3.5625,0.8,0.137931,11,9,neu
8,8,6.540256,7,0.900535,7,0.559209,7,6.52381,2,1.142857,1,0.333333,6,6,0,0,0,0,5.375,0.5,0.047619,3,4,pos
13,13,10.822982,12,2.126645,11,1.050372,12,11.341162,3,0.348749,3,0.310089,11,11,0,0,0,0,4.307692,1.625,0.176471,3,10,pos
10,10,6.601052,10,3.03306,10,1.365888,7,4.25696,9,4.919963,2,0.823077,2,1.8,8,7.2,0,0,3.4,0.47619,0.086957,11,5,neg
13,13,10.77991,11,2.763275,8,0.456815,12,11.254519,4,0.634026,2,0.111455,11,11,0,0,0,0,4.923077,1.3,0.047619,17,7,pos
3,3,2.240471,3,0.55277,3,0.206759,2,1.833333,1,0.083333,2,1.083333,1,1,0,0,0,0,3.333333,0.375,0,0,3,pos
8,8,6.133787,5,1.649466,8,1.216748,7,4.052381,2,0.311111,7,3.636508,5,3.25,0,0,6,3.75,4.5,2,0.090909,2,7,neu
3,3,2.123042,3,0.583134,3,0.293824,2,1.735294,1,0.176471,1,0.088235,1,1,0,0,0,0,2,0.75,0.166667,3,1,pos
5,5,3.717485,5,0.87016,5,0.412355,4,3.525926,1,0.055556,2,0.418519,3,3,0,0,0,0,3.4,1.666667,0,3,4,pos
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.2,0,0,1,pos
13,13,9.947602,11,3.031152,12,1.021245,12,10.164708,6,1.553961,3,0.281331,11,11,0,0,0,0,3.384615,13,0,5,9,pos
10,10,7.859737,9,3.309441,10,2.830822,6,2.985393,4,0.763247,9,5.25136,2,0.378788,1,0.227273,8,7.393939,2.9,0.769231,0.047619,5,7,neu
3,3,2.309261,3,0.521716,2,0.169023,2,1.823529,1,0.176471,0,0,1,1,0,0,0,0,4,0.3,0,0,3,pos
7,7,6.054498,7,1.593897,5,0.351606,6,5.75873,4,0.24127,0,0,5,5,0,0,0,0,4.714286,1.75,0,0,7,pos
9,9,5.175367,9,3.079125,7,0.745507,5,2.373529,8,5.003922,3,0.622549,1,0.5,7,6,2,0.5,4.777778,1.285714,0.142857,1,7,neg
11,11,7.01025,11,4.115845,8,0.873905,6,3.760073,10,6.715888,3,0.524038,0,0,9,9,0,0,4.636364,1.222222,0.055556,5,6,neg
4,4,2.691537,3,0.984159,3,0.324305,3,2.133333,2,0.7,1,0.166667,2,1.5,1,0.5,0,0,5.5,0.4,0.181818,8,1,pos
5,5,4.411418,4,0.427975,4,0.160607,4,3.965517,2,1.034483,0,0,3,3,0,0,0,0,5,0.5,0,2,4,pos
7,6,4.277557,7,3.121306,6,1.601137,2,1.509186,6,5.141732,2,0.349081,0,0,5,5,0,0,3.857143,1.4,0,8,2,neg
8,8,5.999024,8,1.476337,6,0.524639,7,6.375063,4,1.424562,2,0.200375,6,6,0,0,0,0,3.625,4,0,4,4,pos
13,13,9.705236,10,2.114885,11,1.179879,12,11.385747,2,0.254005,3,1.360248,11,11,0,0,0,0,3.923077,2.6,0.285714,13,7,pos
11,11,8.328916,10,1.563655,11,2.107429,10,8.37379,7,1.559993,7,3.066217,9,8.136966,3,0.99595,3,0.867084,4.454545,0.733333,0.136364,4,8,pos
6,6,4.983486,5,0.728116,4,0.288397,5,4.360989,3,0.565918,3,1.073093,4,3.7,1,0.2,2,1.1,3.5,0.545455,0.133333,3,4,pos
7,7,6.045787,7,2.310568,6,0.643645,4,3.274519,6,2.653961,2,0.07152,3,2.133333,5,2.866667,0,0,3.857143,0.777778,0.333333,6,3,neg
11,11,7.981764,11,1.704473,11,1.313763,10,7.353461,6,1.050544,9,3.595994,9,6.736966,3,0.99595,7,3.267084,3.363636,1.571429,0.133333,12,3,pos
8,8,6.423842,8,1.042016,7,0.534142,7,5.845442,4,0.640137,4,0.514421,6,5.50625,1,0.03125,2,0.4625,3.375,0.727273,0.285714,15,1,pos
14,14,12.665887,11,3.556891,11,1.777222,13,12.007034,5,0.770277,4,1.222689,12,11.923077,1,1,1,0.076923,3.857143,1.75,0,8,7,pos
15,15,12.805364,13,3.735054,11,1.459582,14,13.557867,5,1.213898,4,1.228235,13,12.833333,2,0.821429,2,0.345238,4.466667,1.071429,0.130435,17,6,pos
6,6,5.207444,6,1.351195,3,0.44136,5,4.846233,2,0.141109,1,0.012658,4,4,1,1,0,0,4.333333,0,0,0,6,pos
4,4,2.83225,4,2.457181,4,0.710569,3,2.975,1,0.025,0,0,2,2,0,0,0,0,5,0.666667,0,0,4,pos
7,7,5.515408,7,1.021292,6,0.4633,6,5.241758,3,0.56685,3,1.191392,5,4.666667,0,0,1,0.333333,3.857143,1.75,0,0,7,pos
6,6,4.796419,6,0.81544,5,0.388141,5,4.358753,3,1.51061,2,0.130637,4,3.8,1,0.2,0,0,3.5,1.5,0.428571,7,1,pos
9,9,7.165065,9,1.253326,8,0.581609,8,7.152237,4,1.572872,3,0.274892,7,7,0,0,0,0,3.888889,0.818182,0.333333,13,2,pos
5,5,3.697132,5,0.911428,5,0.39144,4,3.090909,2,0.583333,2,0.325758,3,2.666667,1,0.333333,0,0,3.4,0.277778,0.05,1,4,pos
6,6,4.320315,6,1.268439,6,0.411246,5,4.068799,3,0.618047,3,0.313154,4,3.777778,1,0.222222,0,0,4,1.5,0,8,2,pos
6,6,4.697761,6,0.991493,5,0.310746,5,4.264706,3,0.617647,1,0.117647,4,4,0,0,0,0,3.5,1,0,1,5,pos
15,13,9.476423,15,3.550794,15,2.972783,6,3.472704,14,5.379934,14,5.147362,2,0.5,13,6,13,6.5,4.4,1.25,0.285714,5,9,neu
19,19,15.413725,17,3.062049,15,1.524226,18,16.293755,7,1.371218,4,1.335027,17,16.916667,1,0.083333,0,0,3.789474,1.583333,0.115385,5,14,pos
16,16,11.328936,14,3.722721,12,0.948344,15,12.306286,7,2.224654,4,0.46906,14,13.5,1,0.5,0,0,4.25,1.333333,0.038462,14,11,pos
30,30,23.002834,28,8.312083,25,3.685083,29,23.488401,17,5.647526,10,0.864073,28,25.77193,5,3.22807,0,0,4.033333,3.333333,0.096774,27,14,pos
9,9,6.794927,8,1.785651,9,1.419421,8,5.975351,6,2.35116,8,1.673489,7,4.266667,0,0,7,2.733333,3.555556,0.75,0,24,3,pos
5,5,4.694059,4,2.041225,4,1.264715,4,3.896073,1,1,3,1.103927,3,2.961538,0,0,1,0.038462,3.6,0.714286,0.090909,1,4,pos
20,20,12.938884,20,6.400551,14,1.660565,9,4.868817,19,13.95727,1,0.173913,3,1.098551,18,16.901449,0,0,3.65,1.176471,0.214286,6,13,neg
8,8,5.971034,8,2.86601,6,1.162956,4,3.090914,7,3.800684,2,0.108403,3,2.357143,6,4.642857,0,0,4.625,0.888889,0.133333,7,5,neg
10,10,8.599491,10,3.760991,5,0.639518,9,8.231861,5,1.697198,2,0.070941,8,7.666667,1,0.333333,0,0,4.7,1.25,0,3,6,pos
2,2,1.58225,2,1.177419,2,0.240331,1,0.975,1,0.025,0,0,0,0,0,0,0,0,4.5,0.2,0,1,1,pos
13,13,10.550386,12,3.028961,11,1.420653,12,11.170259,5,1.772191,6,1.05755,11,10.15,0,0,3,0.85,4,6.5,0,13,5,pos
6,6,5.270226,4,0.573283,3,0.156491,5,4.785714,1,0.214286,0,0,4,4,0,0,0,0,4.666667,1.2,0.222222,2,4,pos
2,2,1.234629,2,1.213483,2,0.551888,0,0,1,1,0,0,0,0,0,0,0,0,4.5,0.25,0,0,2,neg
1,1,0.993878,1,0.004082,1,0.002041,0,0,0,0,0,0,0,0,0,0,0,0,3,0.166667,0,0,1,pos
9,9,7.562643,7,0.940649,6,0.496707,8,8,0,0,0,0,7,7,0,0,0,0,2.777778,1,0,3,8,pos
5,5,4.378295,5,2.165201,3,0.456504,4,3.727381,3,0.222619,1,0.05,3,2.941176,2,1.058824,0,0,4,0.555556,0,2,4,pos
4,4,3.329817,4,2.429468,3,0.240715,1,0.684211,3,2.315789,0,0,0,0,2,2,0,0,4.25,0.8,0,0,4,neg
7,7,4.855526,6,1.600949,7,0.543525,6,5.7,1,0.17,1,0.13,5,5,0,0,0,0,4.857143,0.875,0.363636,4,3,pos
5,5,4.165265,4,1.524204,4,0.310532,4,4,0,0,0,0,3,3,0,0,0,0,3.6,2.5,0,0,5,pos
5,5,4.026684,4,0.765522,3,0.207794,4,4,0,0,0,0,3,3,0,0,0,0,3,0.714286,0.090909,1,4,pos
7,7,5.714748,6,1.955442,5,2.329811,6,5.390023,2,0.528345,1,0.081633,5,5,0,0,0,0,4.714286,0.7,0,2,5,pos
14,14,10.022685,14,3.327646,14,1.649668,13,9.073984,9,1.876268,8,2.049747,12,10.65625,3,0.625,3,0.71875,2.785714,1.75,0.055556,8,8,pos
9,9,6.963934,8,1.860312,9,1.175754,8,6.743906,4,0.749489,5,0.506605,7,6.805556,1,0.138889,1,0.055556,3.333333,1.5,0,0,8,pos
5,5,4.330764,4,0.485653,4,0.183583,4,3.878049,1,0.073171,1,0.04878,3,3,0,0,0,0,3.2,1,0.111111,1,4,pos
16,16,10.402012,16,5.462047,13,1.135942,10,5.310224,15,11.565826,5,1.12395,2,0.5,14,13.3,1,0.2,3.8125,5.333333,0,5,10,neg
11,11,7.617898,9,2.69301,11,2.689092,10,3.9852,5,1.527243,10,4.487557,4,2.1,1,0.0625,9,6.8375,3.272727,2.2,0.066667,4,9,neu
5,5,2.522957,5,2.825755,5,0.651288,0,0,4,2.25,4,1.75,0,0,3,1.5,3,1.5,4.4,0.5,0.071429,1,4,neu
10,10,7.368859,10,3.549125,10,2.082017,6,3.45184,9,3.434632,9,2.113528,2,0.678571,8,4.178571,8,3.142857,3.6,2,0.25,6,5,neu
6,6,5.213107,5,1.293804,4,0.493089,5,4.727381,3,0.222619,1,0.05,4,3.941176,2,1.058824,0,0,4.166667,0.6,0.066667,6,3,pos
6,6,4.426195,6,1.033276,5,0.540529,5,4.176207,3,0.394516,3,0.429277,4,3.380952,1,0.333333,1,0.285714,3.833333,0.75,0.076923,1,5,pos
4,4,3.679986,3,0.921198,3,0.398816,3,2.985401,1,1,1,0.014599,2,2,0,0,0,0,3.75,0.666667,0,6,1,pos
8,8,6.538558,8,2.684276,8,0.777166,7,5.198809,6,1.538622,4,0.262569,6,5.49183,3,0.449346,1,0.058824,3,0.888889,0.133333,11,3,pos
2,2,1.765714,2,1.225714,1,0.008571,1,1,0,0,0,0,0,0,0,0,0,0,8,0.333333,0.142857,1,1,pos
4,4,3.264234,3,0.612744,3,0.123022,3,2.666667,2,0.333333,0,0,2,2,0,0,0,0,4.25,2,0.2,2,3,pos
5,5,4.262791,5,0.635964,4,1.101246,4,4,0,0,0,0,3,3,0,0,0,0,3.8,0.454545,0,0,5,pos
5,5,3.82413,5,1.419677,4,0.756193,4,3.833333,1,0.166667,0,0,3,3,0,0,0,0,3.8,1.666667,0,2,3,pos
6,6,5.262775,4,1.427441,5,0.309784,5,4.586667,1,0.04,2,0.373333,4,3.666667,0,0,1,0.333333,3.5,1,0,0,6,pos
9,9,7.485571,7,1.653612,7,0.860817,8,6.847373,5,0.85587,3,0.296757,7,6.75,1,0.25,0,0,3.777778,1.5,0.25,8,3,pos
7,7,5.838035,6,1.749096,6,0.412869,6,5.514918,2,0.446472,1,0.03861,5,4.6,1,0.4,0,0,4,0.875,0.153846,6,5,pos
2,2,1.665714,2,0.325714,1,0.008571,1,1,0,0,0,0,0,0,0,0,0,0,5,0.285714,0,0,2,pos
3,3,2.228709,3,0.337645,3,0.433647,2,1.820755,1,0.103774,1,0.075472,1,1,0,0,0,0,2.666667,1.5,0,2,1,pos
12,12,9.241621,12,1.99235,11,1.766029,11,8.578095,5,1.671429,5,0.750476,10,8.416667,0,0,4,1.583333,4.666667,1,0.043478,1,11,pos
11,11,7.821736,11,2.248654,10,0.929609,10,6.521787,7,3.507315,5,0.970899,9,5.537879,5,2.863636,3,0.598485,4.909091,1.375,0.384615,9,6,pos
11,11,6.581914,11,2.963125,11,1.454961,5,2.782648,10,6.456447,5,0.760905,2,1.38,9,7.46,1,0.16,3.545455,1,0,4,8,neg
23,23,17.031351,23,4.801523,21,2.167126,22,17.147997,13,5.746141,9,1.105862,21,20.166667,2,1.5,1,0.333333,3.478261,2.090909,0.185185,12,11,pos
19,19,13.452478,19,7.763523,16,2.783999,9,5.014452,18,13.181458,7,0.804089,3,1.125455,17,15.535758,3,0.338788,4.157895,2.714286,0,10,12,neg
16,16,12.089914,15,3.05416,15,1.855926,15,13.053858,7,1.82777,7,1.118372,14,13.444444,2,0.555556,0,0,4.375,1.230769,0.125,29,5,pos
12,12,9.777753,12,2.904415,12,2.317832,11,8.955081,10,2.935712,10,2.109208,10,8.673333,6,1.576667,2,0.75,3.25,1.2,0.05,1,10,pos
18,18,13.500582,18,5.539861,17,1.959557,17,11.997132,14,4.297199,8,0.705669,16,14.153509,6,2.846491,0,0,3.222222,2.25,0.041667,8,12,pos
14,14,12.010494,13,3.440612,11,2.548893,13,12.077851,4,0.881213,4,2.040936,12,12,0,0,0,0,4.071429,1.4,0.090909,13,6,pos
12,12,9.026895,11,2.520182,11,1.452923,11,9.390544,5,0.998209,7,1.611247,10,8.84596,2,0.190909,5,0.963131,4.333333,2,0,11,6,pos
10,10,8.034605,10,1.974261,9,0.991134,9,7.370745,6,1.238883,6,1.390372,8,7.333333,1,0.416667,2,0.25,3.4,0.833333,0,14,4,pos
8,8,6.420946,8,2.888236,5,0.690818,7,6.162347,4,0.837653,0,0,6,6,0,0,0,0,4.75,0.8,0,6,5,pos
4,4,2.690818,4,0.835176,4,1.474007,3,2.25,2,0.339286,2,0.410714,2,2,0,0,0,0,3,0.4,0,1,2,pos
4,4,3.378295,4,1.165201,3,0.456504,3,2.727381,3,0.222619,1,0.05,2,1.941176,2,1.058824,0,0,4,1,0.142857,4,3,pos
4,4,2.421081,4,1.312188,4,0.266731,3,1.868687,3,2.020202,1,0.111111,1,1,2,2,0,0,4,0.363636,0,0,4,neg
6,6,4.982862,6,1.479344,5,0.537794,5,4.727381,4,0.889286,2,0.383333,4,3.941176,2,1.058824,0,0,4,1,0,10,1,pos
8,8,6.419995,8,2.210463,8,1.369541,7,5.704578,4,1.435625,5,0.859797,6,4.833333,2,1,1,0.166667,3.375,1.333333,0.166667,2,6,pos
17,17,12.381836,16,4.017219,15,1.600944,16,12.827168,7,2.468234,5,0.704598,15,14.1,1,0.4,1,0.5,3.411765,2.125,0.041667,1,16,pos
16,16,12.580148,16,5.16926,16,2.250592,15,12.736094,9,2.691927,7,1.57198,14,13.26294,2,0.253623,3,0.483437,3.5625,0.941176,0.033333,5,11,pos
20,20,14.103841,20,5.178208,18,1.717951,11,6.641759,19,12.061067,8,1.297174,5,2.731944,18,14.505556,2,0.7625,3.65,1.25,0.03125,7,14,neg
11,11,8.182471,11,1.993412,9,0.824117,9,5.823698,10,3.211413,5,0.964889,3,1.666667,9,6.183333,2,1.15,4.272727,1,0,10,6,neg
9,9,7.209164,7,0.981255,7,0.80958,8,7.022222,2,0.622222,2,0.355556,7,7,0,0,0,0,4.444444,0.818182,0.176471,15,5,pos
14,13,9.89952,14,3.511893,14,2.588587,8,4.10344,13,4.993915,13,4.902645,2,0.833333,12,6.029762,12,6.136905,4.428571,0,0,0,13,neu
13,13,11.144758,10,2.877545,10,0.977697,12,11.062636,5,2.776688,2,0.160675,11,11,0,0,0,0,3.846154,0.928571,0.083333,2,11,pos
12,12,8.157601,12,3.809618,12,1.032782,6,2.791667,11,8.708333,2,0.5,0,0,10,10,0,0,3.666667,0.923077,0.086957,3,10,neg
20,20,15.776024,17,3.810485,15,1.413491,19,17.10659,7,2.614127,5,1.279283,18,18,1,1,0,0,4.05,1.666667,0.230769,12,11,pos
23,23,19.283977,21,5.726035,21,3.989988,22,19.477743,14,5.999194,10,1.523063,21,20.253568,5,1.012044,3,0.734387,3.565217,4.6,0.12,18,13,pos
17,17,13.429318,16,4.279804,13,2.290878,16,14.978768,5,1.501855,3,0.519376,15,15,0,0,0,0,4,1.7,0.470588,21,5,pos
8,8,6.018639,8,1.387323,8,0.594038,7,5.527624,7,1.879282,5,0.593094,6,4.383333,5,1.366667,1,0.25,3.25,0.470588,0.1,9,5,pos
14,14,11.982611,13,3.993923,12,2.023466,13,11.274964,7,1.376479,6,1.348557,12,11.50641,1,0.071429,3,0.422161,4.071429,1.75,0,17,8,pos
14,14,11.008031,11,2.163747,10,0.828222,13,11.460256,4,0.77127,5,0.768474,12,11.5,2,0.4,1,0.1,3.571429,1.555556,0.210526,3,10,pos
12,12,9.916113,9,1.523348,9,2.56054,11,9.344689,5,1.729668,5,0.925643,10,9.4,2,1.6,0,0,4.5,1.333333,0,2,8,pos
17,17,13.717212,16,3.895614,14,2.387174,16,14.564887,8,1.59724,7,0.837872,15,13.942857,3,1.214286,3,0.842857,3.941176,1.416667,0.125,12,8,pos
17,17,14.06738,16,2.822276,14,2.110344,16,14.51631,6,1.333567,2,0.150122,15,14.75,1,0.25,0,0,4.294118,2.125,0.041667,23,9,pos
7,7,5.877574,5,0.804218,5,0.318208,6,5.814815,1,0.037037,1,0.148148,5,5,0,0,0,0,5.714286,1.75,0.1,7,5,pos
11,11,8.970628,11,2.04804,11,1.981332,10,8.38706,8,2.334165,5,1.278775,9,8.54336,2,1.333333,2,0.123306,3,1.222222,0.1875,3,7,pos
6,6,4.863865,6,1.648969,5,0.487166,4,2.321019,5,2.947672,4,0.731309,0,0,4,3.607143,3,1.392857,4.833333,0.545455,0,1,5,neg
9,9,7.172713,9,2.162559,7,0.664728,8,7.120549,3,0.641273,3,0.238178,7,7,0,0,0,0,3.555556,3,0.090909,3,6,pos
13,13,10.713844,13,2.270322,11,1.015833,12,11.155199,5,0.667933,4,0.176868,11,11,0,0,0,0,3.692308,1.181818,0.090909,13,6,pos
10,10,7.890257,10,1.566442,9,1.543301,9,7.510108,6,2.047796,4,0.442096,8,7.220974,2,0.700375,1,0.078652,3.7,0.769231,0.210526,13,4,pos
3,3,2.505754,3,1.358044,2,0.136202,2,1.715789,2,1.221053,1,0.063158,1,1,0,0,0,0,3.333333,0.230769,0.066667,3,2,pos
11,11,8.850412,10,1.479771,9,0.669817,10,8.822517,4,0.774429,3,0.403054,9,8.626667,1,0.04,1,0.333333,3.909091,1.1,0.235294,6,6,pos
6,6,4.854191,6,0.701791,6,0.444018,5,4.62814,4,0.792116,3,0.579745,4,3.896552,2,0.784483,2,0.318966,3.833333,0.6,0.066667,5,1,pos
10,10,7.934837,10,1.506448,9,0.558715,9,8.590909,1,0.25,1,0.159091,8,8,0,0,0,0,3.9,1.666667,0.066667,4,7,pos
6,6,5.078862,6,1.320612,6,1.600525,5,4.654762,2,0.775641,3,0.569597,4,3.380952,0,0,2,0.619048,3.333333,1.5,0.111111,1,5,pos
5,5,3.189009,5,1.335723,4,0.475269,2,1.166667,4,2.833333,0,0,0,0,3,3,0,0,5.4,0.833333,0,0,5,neg
4,4,3.150429,4,0.667986,2,0.181585,3,2.833333,1,0.166667,0,0,2,2,0,0,0,0,3.25,0.666667,0,2,2,pos
8,7,5.179588,8,3.366735,6,0.453676,4,2.878788,7,5.969697,1,0.151515,1,1,6,6,0,0,4.125,2,0,3,6,neg
3,3,2.604935,2,0.265204,1,0.12986,2,2,0,0,0,0,1,1,0,0,0,0,3,0.75,0.166667,4,1,pos
3,3,2.666282,2,0.254676,2,0.079042,2,2,0,0,0,0,1,1,0,0,0,0,4,1,0,4,1,pos
5,5,3.865212,5,0.839777,4,0.295011,4,3.663214,2,0.291071,1,0.045714,3,3,0,0,0,0,3.6,1.666667,0.142857,5,3,pos
7,7,4.088795,7,2.478952,6,0.432254,4,2.560552,6,3.364448,1,0.075,2,1.52381,5,3.47619,0,0,3.714286,0.875,0.076923,2,4,neg
4,4,2.977796,4,0.886154,2,0.13605,3,3,1,1,0,0,2,2,0,0,0,0,4.5,0.571429,0,0,4,pos
10,10,8.572871,8,2.090971,5,0.336158,9,8.261783,3,0.561676,2,0.176541,8,8,0,0,0,0,3.9,2.5,0,2,8,pos
17,17,12.530704,17,2.856238,15,1.613058,16,11.077443,13,2.948971,12,1.973586,15,10.1368,11,3.505624,7,1.357576,2.941176,1.7,0.142857,10,7,pos
8,8,6.358968,7,1.32857,6,0.312462,7,6.722222,2,1.194444,1,0.083333,6,6,0,0,0,0,3.75,0.571429,0.222222,8,4,pos
13,13,11.135951,13,3.775937,13,1.088113,12,10.837052,6,0.693799,7,2.469148,11,9.566667,3,1.1,1,0.333333,3.692308,1.625,0,7,7,pos
5,5,3.680984,5,0.82962,5,0.489396,4,3.898305,1,0.067797,2,1.033898,3,2.954545,0,0,1,0.045455,4.2,0.454545,0.066667,1,4,pos
8,8,6.559132,7,1.611903,7,0.828965,7,6.204848,4,0.755152,1,0.04,6,5.75,1,0.25,0,0,4.375,1,0,0,8,pos
9,9,7.219512,8,1.304657,6,0.475831,8,7.477143,3,0.352857,2,0.17,7,7,0,0,0,0,3.888889,2.25,0,5,6,pos
8,8,5.027239,8,3.177684,7,0.795076,4,2.63853,7,4.252865,4,1.108605,2,1.697143,6,4.302857,0,0,3.75,1,0.142857,5,5,neg
24,24,18.616889,23,5.382904,22,4.000206,23,17.388591,18,4.3697,15,3.241709,22,17.267361,13,5.758333,6,1.974306,3.875,0.923077,0.230769,8,15,pos
23,23,19.589845,19,3.136995,17,2.27316,22,21.304879,3,1.260417,5,1.434704,21,21,0,0,0,0,4.521739,1.916667,0.111111,18,9,pos
11,11,8.759902,10,2.991996,10,1.248103,10,8.539573,5,0.726611,6,0.733816,9,8.782609,1,0.217391,0,0,3.818182,2.2,0.153846,19,4,pos
